,Test set mean_absolute_error,Training set mean_absolute_error,Training set size,Mean absolute error
204,7.825029623927477,0.24513323172998533,119,7.825029623927477
205,13.383957837424076,0.2424787632626262,119,13.383957837424076
206,12.398933490549373,0.237407752244466,119,12.398933490549373
207,10.18995098616978,0.23795138368378788,119,10.18995098616978
208,12.839500789964942,0.23329743326065125,119,12.839500789964942
209,12.339051444275148,0.23600086918539298,119,12.339051444275148
210,14.879928340591352,0.24374758301866378,119,14.879928340591352
211,9.690635626374542,0.2455663505674769,119,9.690635626374542
212,13.296545546289162,0.21742309435518628,119,13.296545546289162
213,9.167576393924964,0.23843194593866368,119,9.167576393924964
214,12.203111116836956,0.23105133559973945,119,12.203111116836956
215,9.9306399422659,0.2450770760840318,119,9.9306399422659
216,11.288364043117799,0.244742639348837,119,11.288364043117799
217,13.096420717483735,0.2342590772632831,119,13.096420717483735
218,12.17770006484353,0.23064463993351064,119,12.17770006484353
219,11.898007232405275,0.24094968521910443,119,11.898007232405275
220,11.807220829002778,0.24081274872555142,119,11.807220829002778
221,9.625851531277263,0.24110517763030156,119,9.625851531277263
222,10.545026094468762,0.24136068145284736,119,10.545026094468762
223,12.153951991909326,0.24585650426335529,119,12.153951991909326
224,13.424423897288403,0.23238178639165794,119,13.424423897288403
225,16.562246165964165,0.22490100057140217,119,16.562246165964165
226,13.103442055840048,0.23029583558427083,119,13.103442055840048
227,12.238166739718508,0.22784461885461113,119,12.238166739718508
228,15.55303658676205,0.2305713577761084,119,15.55303658676205
229,8.634033541049334,0.239678500705338,119,8.634033541049334
230,9.29288785238907,0.24349877651152685,119,9.29288785238907
231,11.715719132284747,0.21696101510655258,119,11.715719132284747
232,12.930978832592091,0.2350045016966295,119,12.930978832592091
233,12.844223162526747,0.2355089426942994,119,12.844223162526747
234,14.967239792971352,0.23918468860691966,119,14.967239792971352
235,14.063089723856624,0.2307405159200152,119,14.063089723856624
236,10.583744737179606,0.23935392638446837,119,10.583744737179606
237,12.83050598693316,0.23648486466732932,119,12.83050598693316
238,12.040287716374406,0.2380960663868109,119,12.040287716374406
239,9.27998895647655,0.24973240731062404,119,9.27998895647655
240,9.694449613341932,0.24323516946147436,119,9.694449613341932
241,10.705186755137046,0.2472888990437497,119,10.705186755137046
242,9.176848942630723,0.24216902211237754,119,9.176848942630723
243,13.646096188564456,0.2265780833956908,119,13.646096188564456
244,15.768202168699776,0.22401285166923687,119,15.768202168699776
245,11.001530309201378,0.23226538625320628,119,11.001530309201378
246,11.110094034990896,0.2432996235636761,119,11.110094034990896
247,13.023980036317077,0.22685134586756842,119,13.023980036317077
248,13.117992966752608,0.23928321934698393,119,13.117992966752608
249,13.14114831032755,0.23139948047669107,119,13.14114831032755
